date,product_id,inventory_level,demand,actual_sales,stockout_flag,order_quantity,reorder_point
2025-07-15,PRD_025,124,2,2,0,0,98.1
2025-07-16,PRD_025,123,1,1,0,0,98.1
2025-07-17,PRD_025,122,1,1,0,0,98.1
2025-07-18,PRD_025,118,4,4,0,0,98.1
2025-07-19,PRD_025,115,3,3,0,0,98.1
2025-07-20,PRD_025,111,4,4,0,0,98.1
2025-07-21,PRD_025,107,4,4,0,0,98.1
2025-07-22,PRD_025,105,2,2,0,0,98.1
2025-07-23,PRD_025,102,3,3,0,0,98.1
2025-07-24,PRD_025,152,4,4,0,54,98.1
2025-07-25,PRD_025,148,4,4,0,0,98.1
2025-07-26,PRD_025,147,1,1,0,0,98.1
2025-07-27,PRD_025,143,4,4,0,0,98.1
2025-07-28,PRD_025,139,4,4,0,0,98.1
2025-07-29,PRD_025,134,5,5,0,0,98.1
2025-07-30,PRD_025,131,3,3,0,0,98.1
2025-07-31,PRD_025,127,4,4,0,0,98.1
2025-08-01,PRD_025,127,0,0,0,0,98.1
2025-08-02,PRD_025,123,4,4,0,0,98.1
2025-08-03,PRD_025,122,1,1,0,0,98.1
2025-08-04,PRD_025,119,3,3,0,0,98.1
2025-08-05,PRD_025,117,2,2,0,0,98.1
2025-08-06,PRD_025,113,4,4,0,0,98.1
2025-08-07,PRD_025,111,2,2,0,0,98.1
2025-08-08,PRD_025,109,2,2,0,0,98.1
2025-08-09,PRD_025,107,2,2,0,0,98.1
2025-08-10,PRD_025,107,0,0,0,0,98.1
2025-08-11,PRD_025,105,2,2,0,0,98.1
2025-08-12,PRD_025,105,0,0,0,0,98.1
2025-08-13,PRD_025,101,4,4,0,0,98.1
2025-08-14,PRD_025,99,2,2,0,0,98.1
2025-08-15,PRD_025,150,3,3,0,54,98.1
2025-08-16,PRD_025,146,4,4,0,0,98.1
2025-08-17,PRD_025,143,3,3,0,0,98.1
2025-08-18,PRD_025,139,4,4,0,0,98.1
2025-08-19,PRD_025,134,5,5,0,0,98.1
2025-08-20,PRD_025,130,4,4,0,0,98.1
2025-08-21,PRD_025,129,1,1,0,0,98.1
2025-08-22,PRD_025,125,4,4,0,0,98.1
2025-08-23,PRD_025,118,7,7,0,0,98.1
2025-08-24,PRD_025,116,2,2,0,0,98.1
2025-08-25,PRD_025,115,1,1,0,0,98.1
2025-08-26,PRD_025,114,1,1,0,0,98.1
2025-08-27,PRD_025,112,2,2,0,0,98.1
2025-08-28,PRD_025,107,5,5,0,0,98.1
2025-08-29,PRD_025,106,1,1,0,0,98.1
2025-08-30,PRD_025,102,4,4,0,0,98.1
2025-08-31,PRD_025,99,3,3,0,0,98.1
2025-09-01,PRD_025,99,0,0,0,0,98.1
2025-09-02,PRD_025,149,4,4,0,54,98.1
2025-09-03,PRD_025,147,2,2,0,0,98.1
2025-09-04,PRD_025,140,7,7,0,0,98.1
2025-09-05,PRD_025,137,3,3,0,0,98.1
2025-09-06,PRD_025,133,4,4,0,0,98.1
2025-09-07,PRD_025,130,3,3,0,0,98.1
2025-09-08,PRD_025,128,2,2,0,0,98.1
2025-09-09,PRD_025,127,1,1,0,0,98.1
2025-09-10,PRD_025,123,4,4,0,0,98.1
2025-09-11,PRD_025,120,3,3,0,0,98.1
2025-09-12,PRD_025,118,2,2,0,0,98.1
2025-09-13,PRD_025,116,2,2,0,0,98.1
2025-09-14,PRD_025,114,2,2,0,0,98.1
2025-09-15,PRD_025,112,2,2,0,0,98.1
2025-09-16,PRD_025,110,2,2,0,0,98.1
2025-09-17,PRD_025,104,6,6,0,0,98.1
2025-09-18,PRD_025,104,0,0,0,0,98.1
2025-09-19,PRD_025,103,1,1,0,0,98.1
2025-09-20,PRD_025,101,2,2,0,0,98.1
2025-09-21,PRD_025,151,4,4,0,54,98.1
2025-09-22,PRD_025,147,4,4,0,0,98.1
2025-09-23,PRD_025,144,3,3,0,0,98.1
2025-03-28,PRD_002,187,2,2,0,0,37.9
2025-03-29,PRD_002,184,3,3,0,0,37.9
2025-03-30,PRD_002,181,3,3,0,0,37.9
2025-03-31,PRD_002,179,2,2,0,0,37.9
2025-04-01,PRD_002,176,3,3,0,0,37.9
2025-04-02,PRD_002,173,3,3,0,0,37.9
2025-04-03,PRD_002,170,3,3,0,0,37.9
2025-04-04,PRD_002,167,3,3,0,0,37.9
2025-04-05,PRD_002,166,1,1,0,0,37.9
2025-04-06,PRD_002,164,2,2,0,0,37.9
2025-04-07,PRD_002,162,2,2,0,0,37.9
2025-04-08,PRD_002,161,1,1,0,0,37.9
2025-04-09,PRD_002,160,1,1,0,0,37.9
2025-04-10,PRD_002,158,2,2,0,0,37.9
2025-04-11,PRD_002,156,2,2,0,0,37.9
2025-04-12,PRD_002,153,3,3,0,0,37.9
2025-04-13,PRD_002,148,5,5,0,0,37.9
2025-04-14,PRD_002,146,2,2,0,0,37.9
2025-04-15,PRD_002,143,3,3,0,0,37.9
2025-04-16,PRD_002,138,5,5,0,0,37.9
2025-04-17,PRD_002,135,3,3,0,0,37.9
2025-04-18,PRD_002,129,6,6,0,0,37.9
2025-04-19,PRD_002,122,7,7,0,0,37.9
2025-04-20,PRD_002,117,5,5,0,0,37.9
2025-04-21,PRD_002,116,1,1,0,0,37.9
2025-04-22,PRD_002,115,1,1,0,0,37.9
2025-04-23,PRD_002,115,0,0,0,0,37.9
2025-04-24,PRD_002,113,2,2,0,0,37.9
2025-04-25,PRD_002,113,0,0,0,0,37.9
2025-04-26,PRD_002,111,2,2,0,0,37.9
2025-04-27,PRD_002,108,3,3,0,0,37.9
2025-04-28,PRD_002,102,6,6,0,0,37.9
2025-04-29,PRD_002,100,2,2,0,0,37.9
2025-04-30,PRD_002,97,3,3,0,0,37.9
2025-05-01,PRD_002,93,4,4,0,0,37.9
2025-05-02,PRD_002,90,3,3,0,0,37.9
2025-05-03,PRD_002,88,2,2,0,0,37.9
2025-05-04,PRD_002,83,5,5,0,0,37.9
2025-05-05,PRD_002,81,2,2,0,0,37.9
2025-05-06,PRD_002,78,3,3,0,0,37.9
2025-05-07,PRD_002,75,3,3,0,0,37.9
2025-05-08,PRD_002,72,3,3,0,0,37.9
2025-05-09,PRD_002,70,2,2,0,0,37.9
2025-05-10,PRD_002,68,2,2,0,0,37.9
2025-05-11,PRD_002,68,0,0,0,0,37.9
2025-05-12,PRD_002,64,4,4,0,0,37.9
2025-05-13,PRD_002,62,2,2,0,0,37.9
2025-05-14,PRD_002,57,5,5,0,0,37.9
2025-05-15,PRD_002,57,0,0,0,0,37.9
2025-05-16,PRD_002,54,3,3,0,0,37.9
2025-05-17,PRD_002,54,0,0,0,0,37.9
2025-05-18,PRD_002,50,4,4,0,0,37.9
2025-05-19,PRD_002,48,2,2,0,0,37.9
2025-05-20,PRD_002,45,3,3,0,0,37.9
2025-05-21,PRD_002,44,1,1,0,0,37.9
2025-05-22,PRD_002,43,1,1,0,0,37.9
2025-05-23,PRD_002,42,1,1,0,0,37.9
2025-05-24,PRD_002,41,1,1,0,0,37.9
2025-05-25,PRD_002,40,1,1,0,0,37.9
2025-05-26,PRD_002,40,0,0,0,0,37.9
2025-05-27,PRD_002,39,1,1,0,0,37.9
2025-05-28,PRD_002,38,1,1,0,0,37.9
2025-05-29,PRD_002,38,0,0,0,0,37.9
2025-05-30,PRD_002,160,4,4,0,126,37.9
2025-05-31,PRD_002,159,1,1,0,0,37.9
2025-06-01,PRD_002,157,2,2,0,0,37.9
2025-06-02,PRD_002,156,1,1,0,0,37.9
2025-06-03,PRD_002,153,3,3,0,0,37.9
2025-06-04,PRD_002,150,3,3,0,0,37.9
2025-06-05,PRD_002,146,4,4,0,0,37.9
2025-06-06,PRD_002,145,1,1,0,0,37.9
2025-06-07,PRD_002,143,2,2,0,0,37.9
2025-06-08,PRD_002,142,1,1,0,0,37.9
2025-06-09,PRD_002,140,2,2,0,0,37.9
2025-06-10,PRD_002,137,3,3,0,0,37.9
2025-06-11,PRD_002,135,2,2,0,0,37.9
2025-06-12,PRD_002,131,4,4,0,0,37.9
2025-06-13,PRD_002,128,3,3,0,0,37.9
2025-06-14,PRD_002,125,3,3,0,0,37.9
2025-06-15,PRD_002,122,3,3,0,0,37.9
2025-06-16,PRD_002,121,1,1,0,0,37.9
2025-06-17,PRD_002,118,3,3,0,0,37.9
2025-06-18,PRD_002,115,3,3,0,0,37.9
2025-06-19,PRD_002,115,0,0,0,0,37.9
2025-06-20,PRD_002,113,2,2,0,0,37.9
2025-06-21,PRD_002,113,0,0,0,0,37.9
2025-06-22,PRD_002,110,3,3,0,0,37.9
2025-06-23,PRD_002,107,3,3,0,0,37.9
2025-06-24,PRD_002,105,2,2,0,0,37.9
2025-06-25,PRD_002,103,2,2,0,0,37.9
2025-06-26,PRD_002,98,5,5,0,0,37.9
2025-06-27,PRD_002,98,0,0,0,0,37.9
2025-06-28,PRD_002,97,1,1,0,0,37.9
2025-06-29,PRD_002,95,2,2,0,0,37.9
2025-06-30,PRD_002,93,2,2,0,0,37.9
2025-07-01,PRD_002,91,2,2,0,0,37.9
2025-07-02,PRD_002,87,4,4,0,0,37.9
2025-07-03,PRD_002,84,3,3,0,0,37.9
2025-07-04,PRD_002,81,3,3,0,0,37.9
2025-07-05,PRD_002,80,1,1,0,0,37.9
2025-07-06,PRD_002,80,0,0,0,0,37.9
2025-07-07,PRD_002,77,3,3,0,0,37.9
2025-07-08,PRD_002,77,0,0,0,0,37.9
2025-07-09,PRD_002,76,1,1,0,0,37.9
2025-07-10,PRD_002,74,2,2,0,0,37.9
2025-07-11,PRD_002,72,2,2,0,0,37.9
2025-07-12,PRD_002,70,2,2,0,0,37.9
2025-07-13,PRD_002,67,3,3,0,0,37.9
2025-07-14,PRD_002,64,3,3,0,0,37.9
2025-07-15,PRD_002,60,4,4,0,0,37.9
2025-07-16,PRD_002,59,1,1,0,0,37.9
2025-07-17,PRD_002,56,3,3,0,0,37.9
2025-07-18,PRD_002,54,2,2,0,0,37.9
2025-07-19,PRD_002,51,3,3,0,0,37.9
2025-07-20,PRD_002,50,1,1,0,0,37.9
2025-07-21,PRD_002,47,3,3,0,0,37.9
2025-07-22,PRD_002,46,1,1,0,0,37.9
2025-07-23,PRD_002,46,0,0,0,0,37.9
2025-07-24,PRD_002,42,4,4,0,0,37.9
2025-07-25,PRD_002,39,3,3,0,0,37.9
2025-07-26,PRD_002,38,1,1,0,0,37.9
2025-07-27,PRD_002,38,0,0,0,0,37.9
2025-07-28,PRD_002,161,3,3,0,126,37.9
2025-07-29,PRD_002,159,2,2,0,0,37.9
2025-07-30,PRD_002,158,1,1,0,0,37.9
2025-07-31,PRD_002,157,1,1,0,0,37.9
2025-08-01,PRD_002,154,3,3,0,0,37.9
2025-08-02,PRD_002,150,4,4,0,0,37.9
2025-08-03,PRD_002,147,3,3,0,0,37.9
2025-08-04,PRD_002,143,4,4,0,0,37.9
2025-08-05,PRD_002,138,5,5,0,0,37.9
2025-08-06,PRD_002,132,6,6,0,0,37.9
2025-08-07,PRD_002,130,2,2,0,0,37.9
2025-08-08,PRD_002,128,2,2,0,0,37.9
2025-08-09,PRD_002,124,4,4,0,0,37.9
2025-08-10,PRD_002,116,8,8,0,0,37.9
2025-08-11,PRD_002,113,3,3,0,0,37.9
2025-08-12,PRD_002,112,1,1,0,0,37.9
2025-08-13,PRD_002,109,3,3,0,0,37.9
2025-08-14,PRD_002,105,4,4,0,0,37.9
2025-08-15,PRD_002,104,1,1,0,0,37.9
2025-08-16,PRD_002,101,3,3,0,0,37.9
2025-08-17,PRD_002,101,0,0,0,0,37.9
2025-08-18,PRD_002,100,1,1,0,0,37.9
2025-08-19,PRD_002,97,3,3,0,0,37.9
2025-08-20,PRD_002,97,0,0,0,0,37.9
2025-08-21,PRD_002,96,1,1,0,0,37.9
2025-08-22,PRD_002,93,3,3,0,0,37.9
2025-08-23,PRD_002,91,2,2,0,0,37.9
2025-08-24,PRD_002,89,2,2,0,0,37.9
2025-08-25,PRD_002,82,7,7,0,0,37.9
2025-08-26,PRD_002,81,1,1,0,0,37.9
2025-08-27,PRD_002,79,2,2,0,0,37.9
2025-08-28,PRD_002,78,1,1,0,0,37.9
2025-08-29,PRD_002,77,1,1,0,0,37.9
2025-08-30,PRD_002,75,2,2,0,0,37.9
2025-08-31,PRD_002,72,3,3,0,0,37.9
2025-09-01,PRD_002,69,3,3,0,0,37.9
2025-09-02,PRD_002,66,3,3,0,0,37.9
2025-09-03,PRD_002,61,5,5,0,0,37.9
2025-09-04,PRD_002,58,3,3,0,0,37.9
2025-09-05,PRD_002,53,5,5,0,0,37.9
2025-09-06,PRD_002,47,6,6,0,0,37.9
2025-09-07,PRD_002,47,0,0,0,0,37.9
2025-09-08,PRD_002,47,0,0,0,0,37.9
2025-09-09,PRD_002,45,2,2,0,0,37.9
2025-09-10,PRD_002,40,5,5,0,0,37.9
2025-09-11,PRD_002,163,3,3,0,126,37.9
2025-09-12,PRD_002,162,1,1,0,0,37.9
2025-09-13,PRD_002,159,3,3,0,0,37.9
2025-09-14,PRD_002,159,0,0,0,0,37.9
2025-09-15,PRD_002,158,1,1,0,0,37.9
2025-09-16,PRD_002,157,1,1,0,0,37.9
2025-09-17,PRD_002,156,1,1,0,0,37.9
2025-09-18,PRD_002,155,1,1,0,0,37.9
2025-09-19,PRD_002,154,1,1,0,0,37.9
2025-09-20,PRD_002,154,0,0,0,0,37.9
2025-09-21,PRD_002,154,0,0,0,0,37.9
2025-09-22,PRD_002,152,2,2,0,0,37.9
2025-09-23,PRD_002,147,5,5,0,0,37.9
2025-03-28,PRD_029,56,3,3,0,0,33.7
2025-03-29,PRD_029,54,2,2,0,0,33.7
2025-03-30,PRD_029,52,2,2,0,0,33.7
2025-03-31,PRD_029,50,2,2,0,0,33.7
2025-04-01,PRD_029,50,0,0,0,0,33.7
2025-04-02,PRD_029,47,3,3,0,0,33.7
2025-04-03,PRD_029,45,2,2,0,0,33.7
2025-04-04,PRD_029,38,7,7,0,0,33.7
2025-04-05,PRD_029,37,1,1,0,0,33.7
2025-04-06,PRD_029,35,2,2,0,0,33.7
2025-04-07,PRD_029,34,1,1,0,0,33.7
2025-04-08,PRD_029,71,2,2,0,39,33.7
2025-04-09,PRD_029,71,0,0,0,0,33.7
2025-04-10,PRD_029,65,6,6,0,0,33.7
2025-04-11,PRD_029,65,0,0,0,0,33.7
2025-04-12,PRD_029,64,1,1,0,0,33.7
2025-04-13,PRD_029,64,0,0,0,0,33.7
2025-04-14,PRD_029,58,6,6,0,0,33.7
2025-04-15,PRD_029,57,1,1,0,0,33.7
2025-04-16,PRD_029,55,2,2,0,0,33.7
2025-04-17,PRD_029,51,4,4,0,0,33.7
2025-04-18,PRD_029,51,0,0,0,0,33.7
2025-04-19,PRD_029,49,2,2,0,0,33.7
2025-04-20,PRD_029,47,2,2,0,0,33.7
2025-04-21,PRD_029,45,2,2,0,0,33.7
2025-04-22,PRD_029,39,6,6,0,0,33.7
2025-04-23,PRD_029,37,2,2,0,0,33.7
2025-04-24,PRD_029,36,1,1,0,0,33.7
2025-04-25,PRD_029,35,1,1,0,0,33.7
2025-04-26,PRD_029,68,6,6,0,39,33.7
2025-04-27,PRD_029,64,4,4,0,0,33.7
2025-04-28,PRD_029,59,5,5,0,0,33.7
2025-04-29,PRD_029,58,1,1,0,0,33.7
2025-04-30,PRD_029,57,1,1,0,0,33.7
2025-05-01,PRD_029,56,1,1,0,0,33.7
2025-05-02,PRD_029,54,2,2,0,0,33.7
2025-05-03,PRD_029,51,3,3,0,0,33.7
2025-05-04,PRD_029,49,2,2,0,0,33.7
2025-05-05,PRD_029,45,4,4,0,0,33.7
2025-05-06,PRD_029,39,6,6,0,0,33.7
2025-05-07,PRD_029,39,0,0,0,0,33.7
2025-05-08,PRD_029,37,2,2,0,0,33.7
2025-05-09,PRD_029,37,0,0,0,0,33.7
2025-05-10,PRD_029,36,1,1,0,0,33.7
2025-05-11,PRD_029,36,0,0,0,0,33.7
2025-05-12,PRD_029,35,1,1,0,0,33.7
2025-05-13,PRD_029,70,4,4,0,39,33.7
2025-05-14,PRD_029,67,3,3,0,0,33.7
2025-05-15,PRD_029,60,7,7,0,0,33.7
2025-05-16,PRD_029,57,3,3,0,0,33.7
2025-05-17,PRD_029,56,1,1,0,0,33.7
2025-05-18,PRD_029,50,6,6,0,0,33.7
2025-05-19,PRD_029,48,2,2,0,0,33.7
2025-05-20,PRD_029,44,4,4,0,0,33.7
2025-05-21,PRD_029,43,1,1,0,0,33.7
2025-05-22,PRD_029,41,2,2,0,0,33.7
2025-05-23,PRD_029,36,5,5,0,0,33.7
2025-05-24,PRD_029,34,2,2,0,0,33.7
2025-05-25,PRD_029,71,2,2,0,39,33.7
2025-05-26,PRD_029,66,5,5,0,0,33.7
2025-05-27,PRD_029,66,0,0,0,0,33.7
2025-05-28,PRD_029,62,4,4,0,0,33.7
2025-05-29,PRD_029,59,3,3,0,0,33.7
2025-05-30,PRD_029,54,5,5,0,0,33.7
2025-05-31,PRD_029,54,0,0,0,0,33.7
2025-06-01,PRD_029,52,2,2,0,0,33.7
2025-06-02,PRD_029,51,1,1,0,0,33.7
2025-06-03,PRD_029,46,5,5,0,0,33.7
2025-06-04,PRD_029,43,3,3,0,0,33.7
2025-06-05,PRD_029,42,1,1,0,0,33.7
2025-06-06,PRD_029,40,2,2,0,0,33.7
2025-06-07,PRD_029,40,0,0,0,0,33.7
2025-06-08,PRD_029,39,1,1,0,0,33.7
2025-06-09,PRD_029,34,5,5,0,0,33.7
2025-06-10,PRD_029,72,1,1,0,39,33.7
2025-06-11,PRD_029,69,3,3,0,0,33.7
2025-06-12,PRD_029,68,1,1,0,0,33.7
2025-06-13,PRD_029,65,3,3,0,0,33.7
2025-06-14,PRD_029,60,5,5,0,0,33.7
2025-06-15,PRD_029,60,0,0,0,0,33.7
2025-06-16,PRD_029,59,1,1,0,0,33.7
2025-06-17,PRD_029,56,3,3,0,0,33.7
2025-06-18,PRD_029,55,1,1,0,0,33.7
2025-06-19,PRD_029,52,3,3,0,0,33.7
2025-06-20,PRD_029,52,0,0,0,0,33.7
2025-06-21,PRD_029,51,1,1,0,0,33.7
2025-06-22,PRD_029,51,0,0,0,0,33.7
2025-06-23,PRD_029,49,2,2,0,0,33.7
2025-06-24,PRD_029,45,4,4,0,0,33.7
2025-06-25,PRD_029,44,1,1,0,0,33.7
2025-06-26,PRD_029,41,3,3,0,0,33.7
2025-06-27,PRD_029,40,1,1,0,0,33.7
2025-06-28,PRD_029,37,3,3,0,0,33.7
2025-06-29,PRD_029,35,2,2,0,0,33.7
2025-06-30,PRD_029,35,0,0,0,0,33.7
2025-07-01,PRD_029,72,2,2,0,39,33.7
2025-07-02,PRD_029,69,3,3,0,0,33.7
2025-07-03,PRD_029,66,3,3,0,0,33.7
2025-07-04,PRD_029,64,2,2,0,0,33.7
2025-07-05,PRD_029,64,0,0,0,0,33.7
2025-07-06,PRD_029,62,2,2,0,0,33.7
2025-07-07,PRD_029,62,0,0,0,0,33.7
2025-07-08,PRD_029,61,1,1,0,0,33.7
2025-07-09,PRD_029,57,4,4,0,0,33.7
2025-07-10,PRD_029,56,1,1,0,0,33.7
2025-07-11,PRD_029,53,3,3,0,0,33.7
2025-07-12,PRD_029,48,5,5,0,0,33.7
2025-07-13,PRD_029,46,2,2,0,0,33.7
2025-07-14,PRD_029,44,2,2,0,0,33.7
2025-07-15,PRD_029,43,1,1,0,0,33.7
2025-07-16,PRD_029,39,4,4,0,0,33.7
2025-07-17,PRD_029,39,0,0,0,0,33.7
2025-07-18,PRD_029,37,2,2,0,0,33.7
2025-07-19,PRD_029,35,2,2,0,0,33.7
2025-07-20,PRD_029,34,1,1,0,0,33.7
2025-07-21,PRD_029,69,4,4,0,39,33.7
2025-07-22,PRD_029,67,2,2,0,0,33.7
2025-07-23,PRD_029,65,2,2,0,0,33.7
2025-07-24,PRD_029,64,1,1,0,0,33.7
2025-07-25,PRD_029,64,0,0,0,0,33.7
2025-07-26,PRD_029,64,0,0,0,0,33.7
2025-07-27,PRD_029,63,1,1,0,0,33.7
2025-07-28,PRD_029,63,0,0,0,0,33.7
2025-07-29,PRD_029,61,2,2,0,0,33.7
2025-07-30,PRD_029,57,4,4,0,0,33.7
2025-07-31,PRD_029,55,2,2,0,0,33.7
2025-08-01,PRD_029,50,5,5,0,0,33.7
2025-08-02,PRD_029,45,5,5,0,0,33.7
2025-08-03,PRD_029,42,3,3,0,0,33.7
2025-08-04,PRD_029,40,2,2,0,0,33.7
2025-08-05,PRD_029,37,3,3,0,0,33.7
2025-08-06,PRD_029,34,3,3,0,0,33.7
2025-08-07,PRD_029,71,2,2,0,39,33.7
2025-08-08,PRD_029,68,3,3,0,0,33.7
2025-08-09,PRD_029,66,2,2,0,0,33.7
2025-08-10,PRD_029,65,1,1,0,0,33.7
2025-08-11,PRD_029,62,3,3,0,0,33.7
2025-08-12,PRD_029,61,1,1,0,0,33.7
2025-08-13,PRD_029,61,0,0,0,0,33.7
2025-08-14,PRD_029,55,6,6,0,0,33.7
2025-08-15,PRD_029,53,2,2,0,0,33.7
2025-08-16,PRD_029,52,1,1,0,0,33.7
2025-08-17,PRD_029,50,2,2,0,0,33.7
2025-08-18,PRD_029,49,1,1,0,0,33.7
2025-08-19,PRD_029,47,2,2,0,0,33.7
2025-08-20,PRD_029,43,4,4,0,0,33.7
2025-08-21,PRD_029,42,1,1,0,0,33.7
2025-08-22,PRD_029,41,1,1,0,0,33.7
2025-08-23,PRD_029,36,5,5,0,0,33.7
2025-08-24,PRD_029,72,3,3,0,39,33.7
2025-08-25,PRD_029,70,2,2,0,0,33.7
2025-08-26,PRD_029,67,3,3,0,0,33.7
2025-08-27,PRD_029,64,3,3,0,0,33.7
2025-08-28,PRD_029,61,3,3,0,0,33.7
2025-08-29,PRD_029,60,1,1,0,0,33.7
2025-08-30,PRD_029,59,1,1,0,0,33.7
2025-08-31,PRD_029,59,0,0,0,0,33.7
2025-09-01,PRD_029,59,0,0,0,0,33.7
2025-09-02,PRD_029,57,2,2,0,0,33.7
2025-09-03,PRD_029,55,2,2,0,0,33.7
2025-09-04,PRD_029,52,3,3,0,0,33.7
2025-09-05,PRD_029,49,3,3,0,0,33.7
2025-09-06,PRD_029,46,3,3,0,0,33.7
2025-09-07,PRD_029,43,3,3,0,0,33.7
2025-09-08,PRD_029,41,2,2,0,0,33.7
2025-09-09,PRD_029,41,0,0,0,0,33.7
2025-09-10,PRD_029,38,3,3,0,0,33.7
2025-09-11,PRD_029,37,1,1,0,0,33.7
2025-09-12,PRD_029,70,6,6,0,39,33.7
2025-09-13,PRD_029,70,0,0,0,0,33.7
2025-09-14,PRD_029,68,2,2,0,0,33.7
2025-09-15,PRD_029,66,2,2,0,0,33.7
2025-09-16,PRD_029,63,3,3,0,0,33.7
2025-09-17,PRD_029,62,1,1,0,0,33.7
2025-09-18,PRD_029,61,1,1,0,0,33.7
2025-09-19,PRD_029,59,2,2,0,0,33.7
2025-09-20,PRD_029,57,2,2,0,0,33.7
2025-09-21,PRD_029,56,1,1,0,0,33.7
2025-09-22,PRD_029,54,2,2,0,0,33.7
2025-09-23,PRD_029,53,1,1,0,0,33.7
2025-03-28,PRD_073,42,1,1,0,0,35.5
2025-03-29,PRD_073,40,2,2,0,0,35.5
2025-03-30,PRD_073,37,3,3,0,0,35.5
2025-03-31,PRD_073,37,0,0,0,0,35.5
2025-04-01,PRD_073,36,1,1,0,0,35.5
2025-04-02,PRD_073,63,2,2,0,29,35.5
2025-04-03,PRD_073,58,5,5,0,0,35.5
2025-04-04,PRD_073,56,2,2,0,0,35.5
2025-04-05,PRD_073,53,3,3,0,0,35.5
2025-04-06,PRD_073,50,3,3,0,0,35.5
2025-04-07,PRD_073,50,0,0,0,0,35.5
2025-04-08,PRD_073,48,2,2,0,0,35.5
2025-04-09,PRD_073,47,1,1,0,0,35.5
2025-04-10,PRD_073,46,1,1,0,0,35.5
2025-04-11,PRD_073,44,2,2,0,0,35.5
2025-04-12,PRD_073,42,2,2,0,0,35.5
2025-04-13,PRD_073,40,2,2,0,0,35.5
2025-04-14,PRD_073,39,1,1,0,0,35.5
2025-04-15,PRD_073,36,3,3,0,0,35.5
2025-04-16,PRD_073,59,6,6,0,29,35.5
2025-04-17,PRD_073,58,1,1,0,0,35.5
2025-04-18,PRD_073,54,4,4,0,0,35.5
2025-04-19,PRD_073,53,1,1,0,0,35.5
2025-04-20,PRD_073,51,2,2,0,0,35.5
2025-04-21,PRD_073,51,0,0,0,0,35.5
2025-04-22,PRD_073,48,3,3,0,0,35.5
2025-04-23,PRD_073,47,1,1,0,0,35.5
2025-04-24,PRD_073,46,1,1,0,0,35.5
2025-04-25,PRD_073,45,1,1,0,0,35.5
2025-04-26,PRD_073,44,1,1,0,0,35.5
2025-04-27,PRD_073,44,0,0,0,0,35.5
2025-04-28,PRD_073,41,3,3,0,0,35.5
2025-04-29,PRD_073,41,0,0,0,0,35.5
2025-04-30,PRD_073,41,0,0,0,0,35.5
2025-05-01,PRD_073,37,4,4,0,0,35.5
2025-05-02,PRD_073,63,3,3,0,29,35.5
2025-05-03,PRD_073,59,4,4,0,0,35.5
2025-05-04,PRD_073,59,0,0,0,0,35.5
2025-05-05,PRD_073,58,1,1,0,0,35.5
2025-05-06,PRD_073,55,3,3,0,0,35.5
2025-05-07,PRD_073,55,0,0,0,0,35.5
2025-05-08,PRD_073,52,3,3,0,0,35.5
2025-05-09,PRD_073,49,3,3,0,0,35.5
2025-05-10,PRD_073,47,2,2,0,0,35.5
2025-05-11,PRD_073,46,1,1,0,0,35.5
2025-05-12,PRD_073,42,4,4,0,0,35.5
2025-05-13,PRD_073,40,2,2,0,0,35.5
2025-05-14,PRD_073,37,3,3,0,0,35.5
2025-05-15,PRD_073,64,2,2,0,29,35.5
2025-05-16,PRD_073,61,3,3,0,0,35.5
2025-05-17,PRD_073,60,1,1,0,0,35.5
2025-05-18,PRD_073,56,4,4,0,0,35.5
2025-05-19,PRD_073,53,3,3,0,0,35.5
2025-05-20,PRD_073,51,2,2,0,0,35.5
2025-05-21,PRD_073,47,4,4,0,0,35.5
2025-05-22,PRD_073,46,1,1,0,0,35.5
2025-05-23,PRD_073,43,3,3,0,0,35.5
2025-05-24,PRD_073,42,1,1,0,0,35.5
2025-05-25,PRD_073,40,2,2,0,0,35.5
2025-05-26,PRD_073,39,1,1,0,0,35.5
2025-05-27,PRD_073,37,2,2,0,0,35.5
2025-05-28,PRD_073,64,2,2,0,29,35.5
2025-05-29,PRD_073,62,2,2,0,0,35.5
2025-05-30,PRD_073,59,3,3,0,0,35.5
2025-05-31,PRD_073,58,1,1,0,0,35.5
2025-06-01,PRD_073,56,2,2,0,0,35.5
2025-06-02,PRD_073,55,1,1,0,0,35.5
2025-06-03,PRD_073,52,3,3,0,0,35.5
2025-06-04,PRD_073,51,1,1,0,0,35.5
2025-06-05,PRD_073,50,1,1,0,0,35.5
2025-06-06,PRD_073,48,2,2,0,0,35.5
2025-06-07,PRD_073,47,1,1,0,0,35.5
2025-06-08,PRD_073,43,4,4,0,0,35.5
2025-06-09,PRD_073,42,1,1,0,0,35.5
2025-06-10,PRD_073,41,1,1,0,0,35.5
2025-06-11,PRD_073,40,1,1,0,0,35.5
2025-06-12,PRD_073,39,1,1,0,0,35.5
2025-06-13,PRD_073,37,2,2,0,0,35.5
2025-06-14,PRD_073,63,3,3,0,29,35.5
2025-06-15,PRD_073,60,3,3,0,0,35.5
2025-06-16,PRD_073,56,4,4,0,0,35.5
2025-06-17,PRD_073,53,3,3,0,0,35.5
2025-06-18,PRD_073,53,0,0,0,0,35.5
2025-06-19,PRD_073,52,1,1,0,0,35.5
2025-06-20,PRD_073,51,1,1,0,0,35.5
2025-06-21,PRD_073,50,1,1,0,0,35.5
